,testId,instanceId,size,isEmpty,peek_obj_type,push,pop,clear,calledMethod,size_p,diff
120,1607899197704:81468ba9-cd50-4c1c-b67a-8b6f4d628f46,1607899197704:f2cf6af7-921c-46e4-9428-2324d8225965,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","calledMethod == ""pop""","size_p == ""1""",Yes
122,1607899197703:874079a7-6337-4093-8bbd-3c08e2c3b79e,1607899197703:b71b06d7-1f27-47bc-8e88-3f370c160024,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
123,1607899197703:874079a7-6337-4093-8bbd-3c08e2c3b79e,1607899197703:b71b06d7-1f27-47bc-8e88-3f370c160024,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","calledMethod == ""pop""","size_p == ""1""",Yes
125,1607899197703:874079a7-6337-4093-8bbd-3c08e2c3b79e,1607899197703:08c90743-8c3d-4acd-a453-5c22316bcf53,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
126,1607899197703:874079a7-6337-4093-8bbd-3c08e2c3b79e,1607899197703:08c90743-8c3d-4acd-a453-5c22316bcf53,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""1""",Yes
128,1607899197703:5f1ccbb1-8b5b-4b57-af69-3ecd0b0cf3c9,1607899197703:3c92ef3f-ccd6-44e0-9808-ef90fc393004,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
129,1607899197703:5f1ccbb1-8b5b-4b57-af69-3ecd0b0cf3c9,1607899197703:3c92ef3f-ccd6-44e0-9808-ef90fc393004,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","calledMethod == ""pop""","size_p == ""1""",Yes
131,1607899197703:46d939fa-48da-4aa3-a6b2-8ddb5b2946d0,1607899197703:9925a532-ebbf-4b2f-b265-9254b4ad33f9,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
132,1607899197703:46d939fa-48da-4aa3-a6b2-8ddb5b2946d0,1607899197703:9925a532-ebbf-4b2f-b265-9254b4ad33f9,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","calledMethod == ""pop""","size_p == ""1""",Yes
134,1607899197703:46d939fa-48da-4aa3-a6b2-8ddb5b2946d0,1607899197703:00ddc10a-0f7c-4283-a61a-9be0a1d683af,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""0""",No
135,1607899197703:46d939fa-48da-4aa3-a6b2-8ddb5b2946d0,1607899197703:00ddc10a-0f7c-4283-a61a-9be0a1d683af,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
136,1607899197703:46d939fa-48da-4aa3-a6b2-8ddb5b2946d0,1607899197703:00ddc10a-0f7c-4283-a61a-9be0a1d683af,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""1""",Yes
137,1607899197703:46d939fa-48da-4aa3-a6b2-8ddb5b2946d0,1607899197703:00ddc10a-0f7c-4283-a61a-9be0a1d683af,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""1""",Yes
138,1607899197703:46d939fa-48da-4aa3-a6b2-8ddb5b2946d0,1607899197703:00ddc10a-0f7c-4283-a61a-9be0a1d683af,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""1""",Yes
140,1607899197703:3a26b513-206a-4d07-9943-8c17b0c45a66,1607899197703:c7965bda-bf24-4a73-8970-0a6c35a816b3,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
141,1607899197703:3a26b513-206a-4d07-9943-8c17b0c45a66,1607899197703:c7965bda-bf24-4a73-8970-0a6c35a816b3,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","calledMethod == ""pop""","size_p == ""1""",Yes
143,1607899197703:3a26b513-206a-4d07-9943-8c17b0c45a66,1607899197703:7f1efdaa-7184-4b01-831e-a7282cf54612,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""0""",No
144,1607899197703:3a26b513-206a-4d07-9943-8c17b0c45a66,1607899197703:7f1efdaa-7184-4b01-831e-a7282cf54612,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
145,1607899197703:3a26b513-206a-4d07-9943-8c17b0c45a66,1607899197703:7f1efdaa-7184-4b01-831e-a7282cf54612,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""1""",Yes
146,1607899197703:3a26b513-206a-4d07-9943-8c17b0c45a66,1607899197703:7f1efdaa-7184-4b01-831e-a7282cf54612,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""1""",Yes
147,1607899197703:3a26b513-206a-4d07-9943-8c17b0c45a66,1607899197703:7f1efdaa-7184-4b01-831e-a7282cf54612,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""1""",Yes
149,1607899197703:0ca57d70-2a98-400a-98d6-43a9d7315865,1607899197703:ca8de42e-b3fb-4391-9b0b-24bde92c2c0e,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
150,1607899197703:0ca57d70-2a98-400a-98d6-43a9d7315865,1607899197703:ca8de42e-b3fb-4391-9b0b-24bde92c2c0e,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","calledMethod == ""pop""","size_p == ""1""",Yes
152,1607899197703:0ca57d70-2a98-400a-98d6-43a9d7315865,1607899197703:c6e6a672-7f9b-4a9f-a12f-97345bb0ad4e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""0""",No
153,1607899197703:0ca57d70-2a98-400a-98d6-43a9d7315865,1607899197703:c6e6a672-7f9b-4a9f-a12f-97345bb0ad4e,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
154,1607899197703:0ca57d70-2a98-400a-98d6-43a9d7315865,1607899197703:c6e6a672-7f9b-4a9f-a12f-97345bb0ad4e,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""1""",Yes
155,1607899197703:0ca57d70-2a98-400a-98d6-43a9d7315865,1607899197703:c6e6a672-7f9b-4a9f-a12f-97345bb0ad4e,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""1""",Yes
156,1607899197703:0ca57d70-2a98-400a-98d6-43a9d7315865,1607899197703:c6e6a672-7f9b-4a9f-a12f-97345bb0ad4e,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""1""",Yes
158,1607899197702:dfc6b1c9-419d-4af8-8e31-9deabd5eb5ac,1607899197702:a8e6b1de-5393-4a74-b42e-22408e228178,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
159,1607899197702:dfc6b1c9-419d-4af8-8e31-9deabd5eb5ac,1607899197702:a8e6b1de-5393-4a74-b42e-22408e228178,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","calledMethod == ""pop""","size_p == ""1""",Yes
162,1607899197702:c32a6a0a-538e-4916-98c6-7c42d179bcfc,1607899197702:9ff4eb91-120c-4e48-a13f-d35f804c9e79,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
164,1607899197702:c32a6a0a-538e-4916-98c6-7c42d179bcfc,1607899197702:0b6579dc-d2e0-4f8c-9032-1c5b3c8e4b1d,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
165,1607899197702:c32a6a0a-538e-4916-98c6-7c42d179bcfc,1607899197702:0b6579dc-d2e0-4f8c-9032-1c5b3c8e4b1d,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","calledMethod == ""pop""","size_p == ""1""",Yes
167,1607899197702:8b8fe140-d6fa-4224-acb4-b1fa656b1b15,1607899197702:7f4b6441-640c-4a97-8774-329ec195daef,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
168,1607899197702:8b8fe140-d6fa-4224-acb4-b1fa656b1b15,1607899197702:7f4b6441-640c-4a97-8774-329ec195daef,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","calledMethod == ""pop""","size_p == ""1""",Yes
170,1607899197702:7bef509e-6046-4a0a-8c96-667739ab83ba,1607899197703:224f7c7a-8061-4973-bf17-bf430f18d7a4,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
171,1607899197702:7bef509e-6046-4a0a-8c96-667739ab83ba,1607899197703:224f7c7a-8061-4973-bf17-bf430f18d7a4,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","calledMethod == ""pop""","size_p == ""1""",Yes
173,1607899197702:7bef509e-6046-4a0a-8c96-667739ab83ba,1607899197702:bffe137d-64cf-4179-9f3e-4914268d52d9,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
174,1607899197702:7bef509e-6046-4a0a-8c96-667739ab83ba,1607899197702:bffe137d-64cf-4179-9f3e-4914268d52d9,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""1""",Yes
176,1607899197702:362d97a7-eefe-4f2a-a6c2-4540e5bcab16,1607899197702:9d56c1b3-eb69-48b4-a569-7381f2039c15,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
177,1607899197702:362d97a7-eefe-4f2a-a6c2-4540e5bcab16,1607899197702:9d56c1b3-eb69-48b4-a569-7381f2039c15,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","calledMethod == ""pop""","size_p == ""1""",Yes
179,1607899197702:2b902111-f015-48ab-a28e-39edaeda7b24,1607899197702:30cd0378-c786-4713-8650-9f933bcacf4a,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
180,1607899197702:2b902111-f015-48ab-a28e-39edaeda7b24,1607899197702:30cd0378-c786-4713-8650-9f933bcacf4a,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","calledMethod == ""pop""","size_p == ""1""",Yes
182,1607899197702:207b62d8-d8ee-4a21-9eaf-dd434365f411,1607899197702:b4a865ab-5f96-4e61-8d6c-38a8370be417,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
183,1607899197702:207b62d8-d8ee-4a21-9eaf-dd434365f411,1607899197702:b4a865ab-5f96-4e61-8d6c-38a8370be417,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","calledMethod == ""pop""","size_p == ""1""",Yes
185,1607899197702:207b62d8-d8ee-4a21-9eaf-dd434365f411,1607899197702:63770f09-6543-4164-b887-94b7c914f766,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""0""",No
186,1607899197702:207b62d8-d8ee-4a21-9eaf-dd434365f411,1607899197702:63770f09-6543-4164-b887-94b7c914f766,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
187,1607899197702:207b62d8-d8ee-4a21-9eaf-dd434365f411,1607899197702:63770f09-6543-4164-b887-94b7c914f766,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""1""",Yes
189,1607899197702:1c8c9651-54a8-4229-829e-08fe8b3d4c12,1607899197702:da559622-e8ac-43d6-903c-fe7882dbfdd5,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""0""",No
190,1607899197702:1c8c9651-54a8-4229-829e-08fe8b3d4c12,1607899197702:da559622-e8ac-43d6-903c-fe7882dbfdd5,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
191,1607899197702:1c8c9651-54a8-4229-829e-08fe8b3d4c12,1607899197702:da559622-e8ac-43d6-903c-fe7882dbfdd5,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""1""",Yes
192,1607899197702:1c8c9651-54a8-4229-829e-08fe8b3d4c12,1607899197702:da559622-e8ac-43d6-903c-fe7882dbfdd5,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""1""",Yes
193,1607899197702:1c8c9651-54a8-4229-829e-08fe8b3d4c12,1607899197702:da559622-e8ac-43d6-903c-fe7882dbfdd5,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""1""",Yes
195,1607899197702:1c8c9651-54a8-4229-829e-08fe8b3d4c12,1607899197702:70830765-7803-496f-8e2c-b731b8d92b77,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
196,1607899197702:1c8c9651-54a8-4229-829e-08fe8b3d4c12,1607899197702:70830765-7803-496f-8e2c-b731b8d92b77,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","calledMethod == ""pop""","size_p == ""1""",Yes
198,1607899197701:f9adb4e1-bd85-48ea-b756-934ee09328a9,1607899197701:706a06d3-5c3a-4539-8675-b399b1b7b52e,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
199,1607899197701:f9adb4e1-bd85-48ea-b756-934ee09328a9,1607899197701:706a06d3-5c3a-4539-8675-b399b1b7b52e,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","calledMethod == ""pop""","size_p == ""1""",Yes
201,1607899197701:f9adb4e1-bd85-48ea-b756-934ee09328a9,1607899197701:5821a276-9d35-44ef-a128-ab1ee8ad7f8c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""0""",No
202,1607899197701:f9adb4e1-bd85-48ea-b756-934ee09328a9,1607899197701:5821a276-9d35-44ef-a128-ab1ee8ad7f8c,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
203,1607899197701:f9adb4e1-bd85-48ea-b756-934ee09328a9,1607899197701:5821a276-9d35-44ef-a128-ab1ee8ad7f8c,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""1""",Yes
204,1607899197701:f9adb4e1-bd85-48ea-b756-934ee09328a9,1607899197701:5821a276-9d35-44ef-a128-ab1ee8ad7f8c,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""1""",Yes
205,1607899197701:f9adb4e1-bd85-48ea-b756-934ee09328a9,1607899197701:5821a276-9d35-44ef-a128-ab1ee8ad7f8c,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""1""",Yes
207,1607899197701:e9277f64-942f-4621-a079-aafed16455d8,1607899197701:ace8c5d8-fe07-4571-9fdc-1f2acb1c7fd9,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
208,1607899197701:e9277f64-942f-4621-a079-aafed16455d8,1607899197701:ace8c5d8-fe07-4571-9fdc-1f2acb1c7fd9,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","calledMethod == ""pop""","size_p == ""1""",Yes
210,1607899197701:93ac3c78-bccd-40cd-969f-43e8a41940c5,1607899197701:a909ad7c-d0e1-4315-ac31-d74e8a5b2b2a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""0""",No
211,1607899197701:93ac3c78-bccd-40cd-969f-43e8a41940c5,1607899197701:a909ad7c-d0e1-4315-ac31-d74e8a5b2b2a,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
