,testId,instanceId,size,isEmpty,peek_obj_type,push,pop,clear,size_p,isEmpty_p,peek_obj_type_p,push_p,pop_p,clear_p,diff
4157,1607884514052:ca44fe95-383f-4cc6-a3db-684c655e859c,1607884514052:e0259884-8d40-4080-8248-9f97fa8bec9c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
4160,1607884514052:827723ea-7226-48e3-9537-b382867cf629,1607884514052:397d134b-b3fc-4f73-b282-51a9e3aa056d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
4163,1607884514052:827723ea-7226-48e3-9537-b382867cf629,1607884514052:158c0cf2-9389-496c-8452-ff0c631e1f5f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
4164,1607884514052:827723ea-7226-48e3-9537-b382867cf629,1607884514052:158c0cf2-9389-496c-8452-ff0c631e1f5f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""",Yes
4166,1607884514052:1e76dd92-d3f1-4229-a574-b8e179d88285,1607884514052:cee516ac-a00a-4ba9-9fbf-8d62a7ae7cd8,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
4169,1607884514051:e95eb828-d433-450f-9710-381ca424ea1e,1607884514051:59e8c33a-bb8a-404a-a327-e59646c3357e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
4172,1607884514051:e805e17c-8e6c-4679-8d9c-2408813cda80,1607884514051:9a55b2f3-9af1-404a-aefb-bb33a83e4ace,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
4176,1607884514051:d02795a5-bccb-40e0-bb1d-d08cbcc28571,1607884514051:f81f04a1-832c-4c4f-ba5d-5026e94f7e4f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""",Yes
4179,1607884514051:d02795a5-bccb-40e0-bb1d-d08cbcc28571,1607884514051:a17decb7-e897-4cb5-98fd-fd8897b8de0b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
4182,1607884514051:883cdb08-ae3a-4615-9329-ea45bcf41757,1607884514051:3d6c98f9-747d-4d5c-bb34-dfa3851caeb7,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
