,size,isEmpty,peek_obj_type,push,pop,clear,size_p,isEmpty_p,peek_obj_type_p,push_p,pop_p,clear_p,diff,testId,instanceId
11342,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Short""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979789:31f2c601-e8b8-47e0-bac3-ac3def01e52c,1607893979790:3ecdc9f6-0c7c-45bf-a8fc-e2cffdc42cd5
11375,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979789:31f2c601-e8b8-47e0-bac3-ac3def01e52c,1607893979789:9b766f88-98eb-4b63-89ec-2ab31f21d23c
11494,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979788:210840fc-8cfd-4386-8816-99fc7dd76b01,1607893979788:fc7fcfdc-5e4b-4e7f-94b0-f13f32f4e82e
11733,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Short""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Short""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979784:f71c7196-3b33-429e-b1ed-bfbb97bc4bb9,1607893979784:ec62e0ab-5838-4211-b844-ce0df23d4dd9
11838,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""6""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979783:3f6587c2-a2a4-4976-95ea-0c7743e021ab,1607893979783:75e48d90-4cd6-40e9-84dc-745e595a93db
11839,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""6""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979783:3f6587c2-a2a4-4976-95ea-0c7743e021ab,1607893979783:75e48d90-4cd6-40e9-84dc-745e595a93db
11841,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""6""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979783:3f6587c2-a2a4-4976-95ea-0c7743e021ab,1607893979783:75e48d90-4cd6-40e9-84dc-745e595a93db
12026,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979781:7f4a5d2c-b861-4bc8-af4b-7603fb44b61a,1607893979781:9b697d79-9d14-4b3d-ba7b-2ffe51b7c569
12230,"size == ""7""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""6""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979779:7c5fff1b-c5d4-484d-b9fd-9ca326e02405,1607893979779:fa64fa83-d9d5-48f3-8a21-d107e3741934
12549,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979773:e9776fd6-6e55-461b-82c5-8c57ade75278,1607893979773:eb18829d-3a05-4104-a50c-927a71f10946
12890,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979768:df50d919-126c-4356-ad03-270945264cd1,1607893979768:b1aa7474-a1f6-4d0f-ad9d-a2c91a99ce3a
12939,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979768:8904626c-8576-40d7-91e3-ca4f24126b45,1607893979768:0459fc0c-b490-4cb5-b0c3-4b342e59385f
13461,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979760:55d695dc-eb53-470b-a941-cca502f44397,1607893979760:5640a6cb-f437-4927-be18-99d1c48cade9
13767,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Object""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Object""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979754:eac19f20-c386-4cb7-a70b-c8410f314ff1,1607893979754:f452007b-50fd-42d2-81e3-0eb490a5f916
14237,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Byte""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979739:b7116587-ed2c-46ae-8821-4c09ba28f77f,1607893979739:4feed90d-dae7-46c1-8953-052250eae041
14400,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979739:79ab4c14-9ef2-4428-9f0b-37e6479e2664,1607893979739:57ee1918-be44-450c-aeb9-f9acb6a28e6a
14656,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979739:185dd2de-10c6-49d5-98ae-94d7f6ca651a,1607893979739:84e66500-6d84-41d4-a275-6e3b96ec07e0
14689,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979739:0db4d5f3-ec09-4bd6-8e91-884fb6fe683e,1607893979739:1f559a38-7470-4e1e-ab97-b66b9b95c88a
15656,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979724:395aebb3-d2d8-4e30-8f53-29f57b5a1639,1607893979724:c1e0729e-1f7d-4e15-8a33-85443506220b
15657,"size == ""7""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""6""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979724:395aebb3-d2d8-4e30-8f53-29f57b5a1639,1607893979724:c1e0729e-1f7d-4e15-8a33-85443506220b
15754,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979723:aa343b39-6157-418e-a5d0-a49de10e8d78,1607893979723:615b8515-70b5-493c-98d8-5c900d108fb9
15967,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979721:4eaf27c5-6c6b-4fc7-b0b5-4e840b4d5d8e,1607893979721:4a1c9e5c-a0b5-4b74-b573-164116321427
16001,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Byte""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979720:7ea8db74-5668-438f-a273-82cc1e4af70f,1607893979720:b497c1b7-693d-4dd5-ac85-d798094810c5
16182,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979718:e3c29402-ca1f-4bad-ba27-296358541a38,1607893979718:83ba9458-b9d1-415c-ade5-42d14dd63561
16403,"size == ""7""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""7""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979716:b5effe5b-9390-491f-8630-5e6d83628a5e,1607893979716:6bb88008-2819-42c6-af2b-fe4cfd05e75e
16815,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Boolean""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Boolean""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979710:f00f9295-fdb8-404a-b820-ed0318926a3d,1607893979710:dc775639-5270-4fe5-9795-cb48cc48ef2c
17043,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979707:1d5e6ff2-61bd-44be-8f1e-08b56d3e9729,1607893979707:a3408d14-a175-4f04-9b42-878e825aa77f
17191,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Byte""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979704:d0ebdd81-86ea-4bc8-9396-f45dbb62fb35,1607893979704:f6717c7b-5403-4434-a668-6528453e00e1
17344,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979702:d5045004-9506-48da-89ee-7206172ba804,1607893979702:3c836e8e-7468-413a-a60b-581c6ade61ea
18496,"size == ""7""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""6""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979685:858ec1a8-2df1-4d2a-98ab-e9dcb127a0c2,1607893979685:3a056b2b-bdf6-4f3b-869d-7a7d4f250d2b
18704,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979682:ea251a6e-7574-4bdc-add9-998bf7e95a69,1607893979682:50c27e4b-c027-4896-ac07-275e443fd16d
19749,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Boolean""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Boolean""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979666:3addc065-0b3e-4d5c-84dc-166c9f389ef3,1607893979666:0276f915-43e1-4be3-a32f-a76eec3368a6
19769,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Double""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Double""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979665:fc24d131-0d5c-48ca-bc95-010a7b5d418f,1607893979665:9ebc521d-da8d-4bbd-b874-bbcc8ab2fcbe
20080,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Short""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Short""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979660:ef5f552e-7e6a-48b0-bc72-dd2ee88e83a6,1607893979660:82b0240b-fc20-4cdd-ae89-b456a91275de
20415,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""6""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979654:b5b7d4a8-5c12-43b5-914e-94b6661a8bf9,1607893979654:b1863b22-dca3-4c1a-b534-43cb87d79cd9
20479,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979654:1a214e82-909f-4e5d-a140-5e8ac2c861c5,1607893979654:46cc573b-4627-4772-88fa-e814c439bcc8
20687,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979651:34f13287-18e3-4f0e-8990-6f7caace027b,1607893979651:87b10dda-c0bd-4dda-ad2d-e4128f916528
20834,"size == ""7""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""7""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979648:9667277f-3077-40d4-a7ce-3ac91b04c2b2,1607893979648:b854ec36-717e-47ff-906b-99311750a954
21415,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979641:ad28d1e5-d074-4894-993f-845de2f7e568,1607893979641:0612776d-5389-49b2-9e3d-92102d74f698
21634,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Short""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Short""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979638:85c331cf-48a3-4b68-a14f-222645e713ec,1607893979638:dc886372-317b-4cf2-9f32-cb61908c0738
21843,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979636:9cf34750-424a-43ba-8659-bba61dbe0047,1607893979636:ede59633-d28e-4cb4-bdd4-eadd9a2aadf0
21930,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Double""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979636:7fa66345-58e3-42b3-86d8-f3672a28f954,1607893979636:13782ffb-672b-43f3-beaa-9aa54f5e7fd7
22073,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Byte""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979634:f2fadf0d-ca4c-44ef-a7e6-975025bb3018,1607893979634:7db12de3-f742-4b47-b498-fa1381d5a353
22580,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979629:b2de42ed-c5a1-4333-905d-a8a53f71c1e9,1607893979629:16072ab9-a7a0-41ee-af60-6b6d6afda9b2
23412,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979620:b1f676ae-085a-4fd7-bfb0-b9ea2e3d6f25,1607893979620:cef9316d-f9c7-4b44-80ec-b9394b121e10
23413,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979620:b1f676ae-085a-4fd7-bfb0-b9ea2e3d6f25,1607893979620:cef9316d-f9c7-4b44-80ec-b9394b121e10
23893,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979615:6c2a9b70-b61e-4096-bf4c-1961cbac2d15,1607893979615:50a5308f-55e4-4890-b0e2-466047e7cb04
24209,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Boolean""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Boolean""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979611:9719ee0c-60dd-4e54-b927-a12feaf733bf,1607893979611:2bc599bc-f316-4ba1-b451-20a4a5f17aa5
24757,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979606:b38f422c-b46b-42c0-8eb5-2c62f9531515,1607893979606:29229665-f955-4e50-8960-f69f048b7e2c
24856,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Short""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979606:1e10f9c3-8afc-4a31-8cf5-eaa74ac58672,1607893979606:a4ae12b0-e86e-4280-9d22-6378e0972aa1
25227,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979602:31127498-7cc3-4f6c-916a-5e65d68e8822,1607893979602:03c6026b-7211-486c-baf7-cb00f27261c9
25255,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979601:c0402ac7-e227-427b-8cbe-d8d128bbbcaa,1607893979601:079890d4-8985-4390-831f-7b3b3ae3a9ee
25608,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Character""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979595:50dade98-af36-47de-999c-3ea8e4c3b271,1607893979595:9e5dd0df-d6c3-42f6-ba08-5cb77b7fea00
25786,"size == ""8""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""7""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979592:2082970f-a306-4f29-82c2-70c85fa878e0,1607893979592:9ed9d915-e053-4168-9a84-f462604c3b20
26082,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Boolean""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979586:fa4128ef-c65f-4ecd-ba02-d000473a37e9,1607893979586:f9ed8f8d-34ce-440b-8e3b-3406f3ef90c3
26110,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Boolean""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979586:fa4128ef-c65f-4ecd-ba02-d000473a37e9,1607893979586:bdbce1dc-6f60-438d-8fb8-7a53f088a09f
26355,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979582:cc2afbf0-49ce-40ed-8e8b-122dba744a88,1607893979582:d4bf3ae4-0af2-45f4-96ad-8e8499cc02e1
26934,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Boolean""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Boolean""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979575:2b430226-5d17-4e4c-bdcc-1f9644a2665b,1607893979575:953110aa-fb4e-4fc6-bed5-8adb4689af43
26935,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Boolean""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Boolean""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979575:2b430226-5d17-4e4c-bdcc-1f9644a2665b,1607893979575:953110aa-fb4e-4fc6-bed5-8adb4689af43
26957,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979574:6ea5916f-24de-4967-9fe5-a21b64f0613b,1607893979574:d2f6ca8a-0d25-4455-8cf4-6868b8a74c1c
26958,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""6""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979574:6ea5916f-24de-4967-9fe5-a21b64f0613b,1607893979574:d2f6ca8a-0d25-4455-8cf4-6868b8a74c1c
27746,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979562:468ab4a5-7da4-4fbe-827b-b1ea4def4ef1,1607893979562:85d8fe69-4391-4aa8-b3ff-aa3247a32f6b
28100,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979557:53cd91ce-7cab-403a-937a-cf0bdaea08e1,1607893979558:f955d698-a08d-4e99-b385-ac51df7a924e
28619,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979549:594cca34-a4b9-4428-8dff-8f941480a204,1607893979549:d365d2cc-3a92-41af-93d6-8bbfca81912f
