,size,isEmpty,peek_obj_type,push,pop,clear,size_p,isEmpty_p,peek_obj_type_p,push_p,pop_p,clear_p,diff,testId,instanceId
9516,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""none""","pop_p == ""class java.lang.Long""","clear_p == ""none""",Yes,1607894055277:888b2275-8667-4d54-8bf4-38c227449901,1607894055277:50424397-dd21-4d57-bbda-84c348ab03e1
9668,"size == ""7""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""none""","pop == ""class java.lang.Class""","clear == ""none""","size_p == ""7""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""none""","pop_p == ""class java.lang.Class""","clear_p == ""none""",Yes,1607894055276:da85304f-1ac4-47e0-988d-07c1e51e2755,1607894055276:8da8fb1e-fc50-4c4a-96c5-a7d38a0d4e86
9842,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""class java.lang.Class""","pop == ""none""","clear == ""none""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""none""","pop_p == ""class experiment.drivers.AlejaStackTestDriver""","clear_p == ""none""",Yes,1607894055275:8659e94f-73b2-407a-9c65-69a362608ef6,1607894055275:15efb111-7cb1-4d3a-9dd5-7e73884367cd
10272,"size == ""9""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""none""","pop == ""class experiment.drivers.AlejaStackTestDriver""","clear == ""none""","size_p == ""9""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""class experiment.drivers.AlejaStackTestDriver""","pop_p == ""none""","clear_p == ""none""",Yes,1607894055271:9371a5db-4786-4849-8b52-841497fd02e4,1607894055271:115e01f8-beee-4c8a-8a39-9e1421607347
10417,"size == ""11""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""class experiment.drivers.AlejaStackTestDriver""","pop == ""none""","clear == ""none""","size_p == ""10""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""",Yes,1607894055268:2219d99b-88e6-4b0f-a6d3-67bbadd6f68d,1607894055268:ad67cd4f-0fcb-4938-975f-4ab92ec7b5f2
11146,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""none""","pop_p == ""class experiment.drivers.AlejaStackTestDriver""","clear_p == ""none""",Yes,1607894055261:8533889c-9df3-418a-baff-245121e27b57,1607894055261:49d791d9-794a-48f6-8ca5-6391a52ba595
11305,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""class java.lang.Float""","pop_p == ""none""","clear_p == ""none""",Yes,1607894055259:bdd28a04-f173-46de-a62f-3df342b4eae0,1607894055259:9d650d97-2e19-488a-89d3-50441899d0f2
11311,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Short""","push_p == ""none""","pop_p == ""class java.lang.Short""","clear_p == ""none""",Yes,1607894055259:bdd28a04-f173-46de-a62f-3df342b4eae0,1607894055259:0b5c3f87-b3b9-46bc-bde9-a1fc3e885670
11435,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""",Yes,1607894055258:1f51d6a8-9adb-4e2e-8aee-a00c8da03b64,1607894055258:66468873-46a5-415d-8e30-ff0b97ed1657
11815,"size == ""10""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""none""","pop == ""class java.lang.Class""","clear == ""none""","size_p == ""10""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""class java.lang.Class""","pop_p == ""none""","clear_p == ""none""",Yes,1607894055254:917ed96d-82f6-4094-8fcb-999f56c7ab94,1607894055254:7b13739a-fa0b-452c-9947-7fec04485ce1
11816,"size == ""10""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""none""","pop == ""class java.lang.Class""","clear == ""none""","size_p == ""10""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""none""","pop_p == ""class java.lang.Class""","clear_p == ""none""",Yes,1607894055254:917ed96d-82f6-4094-8fcb-999f56c7ab94,1607894055254:7b13739a-fa0b-452c-9947-7fec04485ce1
11818,"size == ""11""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""10""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""none""","pop_p == ""class java.lang.Class""","clear_p == ""none""",Yes,1607894055254:917ed96d-82f6-4094-8fcb-999f56c7ab94,1607894055254:7b13739a-fa0b-452c-9947-7fec04485ce1
12576,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""none""","pop == ""class java.lang.Integer""","clear == ""none""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""","push_p == ""class java.lang.Integer""","pop_p == ""none""","clear_p == ""none""",Yes,1607894055246:d64ffc77-15d6-4f9b-95c0-f7267491a59c,1607894055246:70b3a690-c173-4486-9e1e-d3d6e412c3d9
12638,"size == ""7""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""6""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""class java.lang.Class""","pop_p == ""none""","clear_p == ""none""",Yes,1607894055246:62bffb4e-a595-4417-8da5-d97919cdaed8,1607894055246:cc31c157-b36b-47fb-8c8c-1829204d59ab
12959,"size == ""9""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""class java.lang.Class""","pop == ""none""","clear == ""none""","size_p == ""8""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""class experiment.drivers.AlejaStackTestDriver""","pop_p == ""none""","clear_p == ""none""",Yes,1607894055243:c199b235-7944-4953-baeb-0a530e7bfe98,1607894055243:89fe519a-2d9b-4f86-b8d3-dfbd3777bc0d
12963,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""class experiment.drivers.AlejaStackTestDriver""","pop == ""none""","clear == ""none""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""none""","pop_p == ""class experiment.drivers.AlejaStackTestDriver""","clear_p == ""none""",Yes,1607894055243:002c2d3e-a267-4f34-8d1a-d2206b661f75,1607894055243:fcbf1fb2-8741-4927-96b6-e1a8ec90ec4a
13445,"size == ""7""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""none""","pop == ""class java.lang.Float""","clear == ""none""","size_p == ""7""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""class java.lang.Float""","pop_p == ""none""","clear_p == ""none""",Yes,1607894055238:f0bdc64c-f531-4a72-b2eb-4ff75379e08b,1607894055238:7cbd1320-5b3e-4baf-961e-056c3f362b3e
13446,"size == ""8""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""class java.lang.Class""","pop == ""none""","clear == ""none""","size_p == ""7""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""none""","pop_p == ""class java.lang.Float""","clear_p == ""none""",Yes,1607894055238:f0bdc64c-f531-4a72-b2eb-4ff75379e08b,1607894055238:7cbd1320-5b3e-4baf-961e-056c3f362b3e
13687,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""class experiment.drivers.AlejaStackTestDriver""","pop == ""none""","clear == ""none""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""none""","pop_p == ""class experiment.drivers.AlejaStackTestDriver""","clear_p == ""none""",Yes,1607894055229:9e732593-2b4e-4474-93c4-a337a92b34dc,1607894055230:f73c9311-c20a-49a6-9fff-45d4323c5567
13869,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Object""","push == ""none""","pop == ""class java.lang.Object""","clear == ""none""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Object""","push_p == ""class java.lang.Object""","pop_p == ""none""","clear_p == ""none""",Yes,1607894055227:33b74be1-40a9-4fcc-b59c-85123a895d54,1607894055227:5eeae3b9-b0e3-4c8a-a1e7-2bb9a12e451a
14069,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""none""","pop_p == ""class java.lang.Byte""","clear_p == ""none""",Yes,1607894055223:8dcf4258-87bb-428a-bed5-2d3c26a86546,1607894055223:67639270-7900-49b4-b3f4-b02eb4782e2b
14275,"size == ""8""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""7""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""none""","pop_p == ""class experiment.drivers.AlejaStackTestDriver""","clear_p == ""none""",Yes,1607894055221:51773a59-7d1a-4a7d-a5de-b331afafa727,1607894055221:c3351aab-e236-4b41-a2f9-2e8dfde18dc8
14290,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""none""","pop_p == ""class java.lang.Float""","clear_p == ""none""",Yes,1607894055221:5145ff15-ecce-40b5-9df4-062cbfb26cf5,1607894055221:f91d4e11-e52a-4cc4-b88a-f4e3c250ee37
14326,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""class java.lang.Class""","pop == ""none""","clear == ""none""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""class java.lang.Long""","pop_p == ""none""","clear_p == ""none""",Yes,1607894055220:8f451990-085a-4b08-bbd7-d5ee74333e4c,1607894055220:6b3058e7-4e5c-4962-8711-732d9df61764
14974,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""class java.lang.Class""","pop == ""none""","clear == ""none""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""class java.lang.Class""","pop_p == ""none""","clear_p == ""none""",Yes,1607894055214:f0202b79-f1d6-4afd-96ed-57437e6d4c1b,1607894055214:c28f1ecc-db3f-4693-8c18-d260032bfd32
15616,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""class java.lang.Long""","pop == ""none""","clear == ""none""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""none""","pop_p == ""class experiment.drivers.AlejaStackTestDriver""","clear_p == ""none""",Yes,1607894055208:6cf7c9ca-4254-4637-a8c9-5445528853bb,1607894055208:ce7100a1-218e-4f7b-bd57-d65e2ace83b9
15617,"size == ""7""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""class experiment.drivers.AlejaStackTestDriver""","pop == ""none""","clear == ""none""","size_p == ""6""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""class java.lang.Long""","pop_p == ""none""","clear_p == ""none""",Yes,1607894055208:6cf7c9ca-4254-4637-a8c9-5445528853bb,1607894055208:ce7100a1-218e-4f7b-bd57-d65e2ace83b9
15739,"size == ""7""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""class java.lang.Class""","pop == ""none""","clear == ""none""","size_p == ""6""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""none""","pop_p == ""class experiment.drivers.AlejaStackTestDriver""","clear_p == ""none""",Yes,1607894055207:465d69d7-5a8b-4ae6-b6e8-daff0cac3e78,1607894055207:76eee7de-73c5-4a9c-a5a8-aba74d82d6e0
15971,"size == ""8""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""class experiment.drivers.AlejaStackTestDriver""","pop == ""none""","clear == ""none""","size_p == ""7""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""class java.lang.Class""","pop_p == ""none""","clear_p == ""none""",Yes,1607894055204:b9804103-aac9-4fd3-8faf-24edc9d9d343,1607894055204:5bb74e2a-4431-4c33-a985-a8c6ddd07a26
16634,"size == ""7""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""class java.lang.Class""","pop == ""none""","clear == ""none""","size_p == ""6""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""class java.lang.Class""","pop_p == ""none""","clear_p == ""none""",Yes,1607894055197:2c2ae5a9-ec3f-4482-87b2-0605b73601a2,1607894055198:2c142062-983c-4c45-8439-40485e9939da
16657,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""class java.lang.Class""","pop == ""none""","clear == ""none""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""none""","pop_p == ""class experiment.drivers.AlejaStackTestDriver""","clear_p == ""none""",Yes,1607894055197:2c2ae5a9-ec3f-4482-87b2-0605b73601a2,1607894055197:c7b60d02-61d5-48e2-b374-155051df4c6a
16958,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""class java.lang.Class""","pop == ""none""","clear == ""none""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""class experiment.drivers.AlejaStackTestDriver""","pop_p == ""none""","clear_p == ""none""",Yes,1607894055194:7999890c-96f5-4e21-b38c-42f5992c36aa,1607894055194:0ee29b3c-a884-43c8-9b2f-6eff79ddb7fb
16996,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""class experiment.drivers.AlejaStackTestDriver""","pop == ""none""","clear == ""none""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""none""","pop_p == ""class java.lang.Class""","clear_p == ""none""",Yes,1607894055193:f96cc690-847f-4b8d-8a39-392573e5a895,1607894055193:da7216a2-35e2-42d0-b58c-32623267114a
17207,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Byte""","push == ""none""","pop == ""class java.lang.Byte""","clear == ""none""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""none""","pop_p == ""class java.lang.Byte""","clear_p == ""none""",Yes,1607894055191:8e684536-74b1-45cc-aa4c-aed320f8a648,1607894055191:0269f621-e1f5-4a1f-905b-a6e163295edc
17464,"size == ""10""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""9""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""none""","pop_p == ""class experiment.drivers.AlejaStackTestDriver""","clear_p == ""none""",Yes,1607894055189:7e88442d-ba8a-4dd3-8f65-f02463a54440,1607894055189:2daaed91-9e9e-416c-b0bf-a05476e0dd66
18269,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""class java.lang.Class""","pop == ""none""","clear == ""none""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""none""","pop_p == ""class experiment.drivers.AlejaStackTestDriver""","clear_p == ""none""",Yes,1607894055179:fea556e2-d929-40e6-9a71-9429a84f3fc9,1607894055179:fcd960eb-23df-455e-9013-db38a8b4c108
18622,"size == ""8""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""class java.lang.Class""","pop == ""none""","clear == ""none""","size_p == ""7""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""",Yes,1607894055177:9f708dcd-36fc-4fb8-a8fd-c4af938dc763,1607894055177:00746835-ee52-40bf-a644-d6dc8f3cb52c
18807,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""class java.lang.Long""","pop == ""none""","clear == ""none""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""class experiment.drivers.AlejaStackTestDriver""","pop_p == ""none""","clear_p == ""none""",Yes,1607894055175:a47dc06f-db7f-4ac3-bea6-447d52a68b19,1607894055175:c2e2d853-7277-4303-85c7-11f60c0405ed
18809,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""none""","pop == ""class java.lang.Long""","clear == ""none""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""none""","pop_p == ""class java.lang.Long""","clear_p == ""none""",Yes,1607894055175:a47dc06f-db7f-4ac3-bea6-447d52a68b19,1607894055175:c2e2d853-7277-4303-85c7-11f60c0405ed
19017,"size == ""9""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""none""","pop == ""class experiment.drivers.AlejaStackTestDriver""","clear == ""none""","size_p == ""9""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""none""","pop_p == ""class experiment.drivers.AlejaStackTestDriver""","clear_p == ""none""",Yes,1607894055172:ec3e6fba-036f-4c67-928a-9cf53fee499f,1607894055172:203f283e-e449-4bb6-bff4-198f1de9dda5
19119,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""class java.lang.Class""","pop == ""none""","clear == ""none""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""class experiment.drivers.AlejaStackTestDriver""","pop_p == ""none""","clear_p == ""none""",Yes,1607894055171:a521d555-3502-4663-9db0-9b825d75842b,1607894055171:afbd1c29-a604-4b11-b2da-ced95af50ddc
19234,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""class experiment.drivers.AlejaStackTestDriver""","pop == ""none""","clear == ""none""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""none""","pop_p == ""class experiment.drivers.AlejaStackTestDriver""","clear_p == ""none""",Yes,1607894055169:bb4337c9-befa-47df-90d2-159543fd0240,1607894055169:931bc3f9-4279-4d9a-a8a1-1a59e47c7170
20225,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Short""","push_p == ""class java.lang.Short""","pop_p == ""none""","clear_p == ""none""",Yes,1607894055160:62741725-522c-4051-b8cd-66762ba22837,1607894055160:da042f37-3650-4299-8fb0-3a3efdc51118
20415,"size == ""11""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""11""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""",Yes,1607894055157:8b4d5d57-c7ff-4432-bd93-19a81c0eb12d,1607894055157:6b604374-495a-4046-afe6-214cd8ca6eee
20665,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""none""","pop == ""class java.lang.Float""","clear == ""none""","size_p == ""6""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""none""","pop_p == ""class java.lang.Float""","clear_p == ""none""",Yes,1607894055155:28d654eb-c4a2-42f4-98c2-f5eaf9cd5846,1607894055155:e21767b8-494f-4831-83c9-276575489c73
20885,"size == ""13""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""12""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""class java.lang.Class""","pop_p == ""none""","clear_p == ""none""",Yes,1607894055153:01f7eb0d-7378-41ab-a102-8f021f977ca5,1607894055153:3e7cf713-c1aa-4cbc-af83-49e479ffbebd
21718,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Short""","push == ""none""","pop == ""class java.lang.Short""","clear == ""none""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Short""","push_p == ""none""","pop_p == ""class java.lang.Short""","clear_p == ""none""",Yes,1607894055144:207bcde9-6467-4fed-a97c-5245b60c7bd5,1607894055145:fafac131-9c8f-4372-8cb5-154e7c0fa333
22048,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Byte""","push == ""class java.lang.Byte""","pop == ""none""","clear == ""none""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""class java.lang.Class""","pop_p == ""none""","clear_p == ""none""",Yes,1607894055141:e2d038b4-c04d-418b-9fab-6256a58864f3,1607894055141:df4940ed-f1ed-496e-a8be-ad40399fa7ff
22480,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""class java.lang.Class""","pop == ""none""","clear == ""none""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""class java.lang.Byte""","pop_p == ""none""","clear_p == ""none""",Yes,1607894055137:d29d1533-1e39-4bb7-8564-9eb5d4981204,1607894055137:19d9f980-a0f2-452a-8f37-faf385655eb2
22592,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""","push_p == ""class java.lang.Integer""","pop_p == ""none""","clear_p == ""none""",Yes,1607894055136:2731f58f-d143-41b6-94cb-adc1294d9df4,1607894055136:c9a494da-bb7c-4e41-b6bc-3b160ba624ec
23414,"size == ""7""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""none""","pop == ""class java.lang.Integer""","clear == ""none""","size_p == ""7""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""","push_p == ""class java.lang.Integer""","pop_p == ""none""","clear_p == ""none""",Yes,1607894055128:31d520b0-a71b-449e-bd3a-fbbea873964a,1607894055128:a06dfffc-a7ee-49ec-8e8b-807949e6c40b
23415,"size == ""7""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""none""","pop == ""class java.lang.Integer""","clear == ""none""","size_p == ""7""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""","push_p == ""none""","pop_p == ""class java.lang.Integer""","clear_p == ""none""",Yes,1607894055128:31d520b0-a71b-449e-bd3a-fbbea873964a,1607894055128:a06dfffc-a7ee-49ec-8e8b-807949e6c40b
23757,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""none""","pop_p == ""class java.lang.String""","clear_p == ""none""",Yes,1607894055124:b87b9c47-a428-4cd7-9b76-b4789adf1d75,1607894055124:7320da99-6806-4b44-8c93-d5e857769bb8
24253,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Boolean""","push_p == ""class java.lang.Boolean""","pop_p == ""none""","clear_p == ""none""",Yes,1607894055120:4e234f58-1abc-4015-baa9-ee77f28d2906,1607894055120:f3ea575e-26d1-4b68-8afa-1e6323033125
24425,"size == ""8""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Double""","push == ""none""","pop == ""class java.lang.Double""","clear == ""none""","size_p == ""8""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Double""","push_p == ""class java.lang.Double""","pop_p == ""none""","clear_p == ""none""",Yes,1607894055119:22aa8d3d-271e-45ee-b68c-c40bf52e837e,1607894055119:f61d2683-4a42-4f44-9b0c-610b2427a593
24426,"size == ""8""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Double""","push == ""none""","pop == ""class java.lang.Double""","clear == ""none""","size_p == ""8""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Double""","push_p == ""none""","pop_p == ""class java.lang.Double""","clear_p == ""none""",Yes,1607894055119:22aa8d3d-271e-45ee-b68c-c40bf52e837e,1607894055119:f61d2683-4a42-4f44-9b0c-610b2427a593
24828,"size == ""7""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Short""","push == ""class java.lang.Short""","pop == ""none""","clear == ""none""","size_p == ""6""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""",Yes,1607894055115:5fe3ab13-b586-4277-bf40-8af5d7cfcd14,1607894055115:0cf13d54-82ed-4af0-bbd5-d8cd02304402
25168,"size == ""8""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""7""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""","push_p == ""class java.lang.Integer""","pop_p == ""none""","clear_p == ""none""",Yes,1607894055111:c4733b09-23c9-4a9f-bb51-abcd0e610335,1607894055111:69d72823-bcee-4710-873d-fc20678eb501
25614,"size == ""9""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Character""","push == ""class java.lang.Character""","pop == ""none""","clear == ""none""","size_p == ""8""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""",Yes,1607894055104:1fd4e3ff-8e8b-4de9-9f7c-7217dfe87522,1607894055104:d2527176-9509-4de6-9e13-3827a0911175
26095,"size == ""7""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Boolean""","push == ""class java.lang.Boolean""","pop == ""none""","clear == ""none""","size_p == ""6""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""",Yes,1607894055096:84e2e5f5-6c0e-4425-9435-4ec07cde5b9d,1607894055096:78651ecb-f379-46c3-bcf9-fd60eb505e5a
