,testId,instanceId,size,isEmpty,peek_obj_type,push,pop,clear,size_p,isEmpty_p,peek_obj_type_p,push_p,pop_p,clear_p,calledMethod,diff
102,1607900029647:275b103e-3260-49e1-9538-a7ccb195f42e,1607900029647:e4a3f36c-5957-401f-ae25-4d826c28f5ce,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
104,1607900029647:275b103e-3260-49e1-9538-a7ccb195f42e,1607900029647:92df0af7-2ea9-4ce0-9415-ca17c39f50c2,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
105,1607900029647:275b103e-3260-49e1-9538-a7ccb195f42e,1607900029647:92df0af7-2ea9-4ce0-9415-ca17c39f50c2,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes
107,1607900029647:12662a92-f334-49fa-828d-5e07e1d8541f,1607900029647:f71fd437-7ecd-4f72-bce4-9a070a0a86f8,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
108,1607900029647:12662a92-f334-49fa-828d-5e07e1d8541f,1607900029647:f71fd437-7ecd-4f72-bce4-9a070a0a86f8,"size == ""3""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
110,1607900029647:12662a92-f334-49fa-828d-5e07e1d8541f,1607900029647:8ec34761-6f32-47e9-9234-1935f07d15f9,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
111,1607900029647:12662a92-f334-49fa-828d-5e07e1d8541f,1607900029647:8ec34761-6f32-47e9-9234-1935f07d15f9,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes
113,1607900029646:2071d750-a1a6-4326-8ae2-b6faf554774a,1607900029646:69281ba6-7aea-46c4-9a63-edc048a9cb05,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
114,1607900029646:2071d750-a1a6-4326-8ae2-b6faf554774a,1607900029646:69281ba6-7aea-46c4-9a63-edc048a9cb05,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes
116,1607900029645:cbfee069-a702-48c3-b36b-839e772a8282,1607900029645:da256751-f0fc-4b03-978d-593e459e22a5,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
117,1607900029645:cbfee069-a702-48c3-b36b-839e772a8282,1607900029645:da256751-f0fc-4b03-978d-593e459e22a5,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes
120,1607900029645:cbfee069-a702-48c3-b36b-839e772a8282,1607900029645:8d460acd-bcae-41de-99d5-47f211092253,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""push""",Yes
121,1607900029645:cbfee069-a702-48c3-b36b-839e772a8282,1607900029645:8d460acd-bcae-41de-99d5-47f211092253,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",Yes
122,1607900029645:cbfee069-a702-48c3-b36b-839e772a8282,1607900029645:8d460acd-bcae-41de-99d5-47f211092253,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""clear""",Yes
123,1607900029645:cbfee069-a702-48c3-b36b-839e772a8282,1607900029645:8d460acd-bcae-41de-99d5-47f211092253,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""clear""",Yes
125,1607900029645:cb745a21-14ff-4a98-b7c7-683af85c5a24,1607900029645:ab3cf1be-e732-4402-925c-274de64ecce4,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
126,1607900029645:cb745a21-14ff-4a98-b7c7-683af85c5a24,1607900029645:ab3cf1be-e732-4402-925c-274de64ecce4,"size == ""3""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
128,1607900029645:cb745a21-14ff-4a98-b7c7-683af85c5a24,1607900029645:27184a5b-5775-4860-858f-00db85f77eb7,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
129,1607900029645:cb745a21-14ff-4a98-b7c7-683af85c5a24,1607900029645:27184a5b-5775-4860-858f-00db85f77eb7,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes
132,1607900029645:6ce6072d-6067-4650-991e-205d60d5c27d,1607900029645:9e4844c5-73e2-41a0-a3e9-336b0424818d,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""push""",Yes
133,1607900029645:6ce6072d-6067-4650-991e-205d60d5c27d,1607900029645:9e4844c5-73e2-41a0-a3e9-336b0424818d,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",Yes
134,1607900029645:6ce6072d-6067-4650-991e-205d60d5c27d,1607900029645:9e4844c5-73e2-41a0-a3e9-336b0424818d,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""clear""",Yes
135,1607900029645:6ce6072d-6067-4650-991e-205d60d5c27d,1607900029645:9e4844c5-73e2-41a0-a3e9-336b0424818d,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""clear""",Yes
137,1607900029645:6ce6072d-6067-4650-991e-205d60d5c27d,1607900029645:9289360e-60c0-4f7f-b4ac-0f9e9b30daed,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
138,1607900029645:6ce6072d-6067-4650-991e-205d60d5c27d,1607900029645:9289360e-60c0-4f7f-b4ac-0f9e9b30daed,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes
140,1607900029645:376d63a8-6a09-48c5-bf62-433e7441ca29,1607900029645:a06821a5-354d-4769-92c5-52aafc6d751b,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
141,1607900029645:376d63a8-6a09-48c5-bf62-433e7441ca29,1607900029645:a06821a5-354d-4769-92c5-52aafc6d751b,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes
144,1607900029645:376d63a8-6a09-48c5-bf62-433e7441ca29,1607900029645:044daf46-ba2c-4aa5-84de-c41363e93044,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
147,1607900029644:dcc92dd9-05b2-40e9-80a9-bbcb960ac962,1607900029644:9bb34507-51ad-4c15-a1ea-f8cd346d2069,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""push""",Yes
148,1607900029644:dcc92dd9-05b2-40e9-80a9-bbcb960ac962,1607900029644:9bb34507-51ad-4c15-a1ea-f8cd346d2069,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",Yes
149,1607900029644:dcc92dd9-05b2-40e9-80a9-bbcb960ac962,1607900029644:9bb34507-51ad-4c15-a1ea-f8cd346d2069,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""clear""",Yes
150,1607900029644:dcc92dd9-05b2-40e9-80a9-bbcb960ac962,1607900029644:9bb34507-51ad-4c15-a1ea-f8cd346d2069,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""clear""",Yes
152,1607900029644:dcc92dd9-05b2-40e9-80a9-bbcb960ac962,1607900029644:3fac0e01-a4d6-4e74-80cf-b4f1d42d088b,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
153,1607900029644:dcc92dd9-05b2-40e9-80a9-bbcb960ac962,1607900029644:3fac0e01-a4d6-4e74-80cf-b4f1d42d088b,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes
155,1607900029644:d274a3f8-960d-45c5-922b-c923ed73f83b,1607900029644:fc097e8e-a939-4aa0-be10-519d2d8cadba,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
156,1607900029644:d274a3f8-960d-45c5-922b-c923ed73f83b,1607900029644:fc097e8e-a939-4aa0-be10-519d2d8cadba,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes
158,1607900029644:d274a3f8-960d-45c5-922b-c923ed73f83b,1607900029644:4f859f40-d5cf-44c3-a5e5-29622cf46310,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
159,1607900029644:d274a3f8-960d-45c5-922b-c923ed73f83b,1607900029644:4f859f40-d5cf-44c3-a5e5-29622cf46310,"size == ""3""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
161,1607900029644:9750703d-696e-4da7-890f-e3ad41fdde20,1607900029644:ced77fad-b038-4e74-a707-9cde56487672,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
162,1607900029644:9750703d-696e-4da7-890f-e3ad41fdde20,1607900029644:ced77fad-b038-4e74-a707-9cde56487672,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes
164,1607900029644:9750703d-696e-4da7-890f-e3ad41fdde20,1607900029644:bd47f8f4-6a4e-4c9a-aee8-b9035b4f224a,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
