,testId,instanceId,size,isEmpty,peek_obj_type,push,pop,clear,diff
155,1607899296547:255f77bb-8786-48f7-bdd6-3aa1db1ca6bf,1607899296547:be408f06-dd37-45fb-8dd4-5cb5a3dd21dd,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
156,1607899296547:255f77bb-8786-48f7-bdd6-3aa1db1ca6bf,1607899296547:be408f06-dd37-45fb-8dd4-5cb5a3dd21dd,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
158,1607899296547:255f77bb-8786-48f7-bdd6-3aa1db1ca6bf,1607899296547:75a6a4e7-0464-469d-b3f8-1391016a49c0,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
159,1607899296547:255f77bb-8786-48f7-bdd6-3aa1db1ca6bf,1607899296547:75a6a4e7-0464-469d-b3f8-1391016a49c0,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
161,1607899296547:22a09543-b850-4129-bce5-e1c88ff5a68c,1607899296547:7cc6c7f6-09f1-41aa-8297-08ce7f8c756c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
162,1607899296547:22a09543-b850-4129-bce5-e1c88ff5a68c,1607899296547:7cc6c7f6-09f1-41aa-8297-08ce7f8c756c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
164,1607899296547:22a09543-b850-4129-bce5-e1c88ff5a68c,1607899296547:184a7c3f-be69-47ce-b494-db3c80692a58,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
165,1607899296547:22a09543-b850-4129-bce5-e1c88ff5a68c,1607899296547:184a7c3f-be69-47ce-b494-db3c80692a58,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
167,1607899296546:e5463639-977f-4672-ad79-54eec013eb7a,1607899296546:8a797655-e57c-4342-9546-9b2b523ac021,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
168,1607899296546:e5463639-977f-4672-ad79-54eec013eb7a,1607899296546:8a797655-e57c-4342-9546-9b2b523ac021,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
169,1607899296546:e5463639-977f-4672-ad79-54eec013eb7a,1607899296546:8a797655-e57c-4342-9546-9b2b523ac021,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
171,1607899296546:e5463639-977f-4672-ad79-54eec013eb7a,1607899296546:2b3f7770-1329-4834-8e44-45906005ae34,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
172,1607899296546:e5463639-977f-4672-ad79-54eec013eb7a,1607899296546:2b3f7770-1329-4834-8e44-45906005ae34,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
174,1607899296546:daa72f9e-cce0-45ad-9da1-ffd07514e81b,1607899296546:b0653e44-dab3-40de-89e9-78c32d956698,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
175,1607899296546:daa72f9e-cce0-45ad-9da1-ffd07514e81b,1607899296546:b0653e44-dab3-40de-89e9-78c32d956698,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
177,1607899296546:d9cdbf1c-f0ec-4cdc-9844-2b7726cb144c,1607899296546:00e191da-d66a-4b32-b6f0-e55b543a1476,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
178,1607899296546:d9cdbf1c-f0ec-4cdc-9844-2b7726cb144c,1607899296546:00e191da-d66a-4b32-b6f0-e55b543a1476,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
180,1607899296546:b007d567-f0b4-4fb4-8d9d-f47e7bc9020c,1607899296546:525f450a-0fe9-42a8-8081-46382958d13d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
181,1607899296546:b007d567-f0b4-4fb4-8d9d-f47e7bc9020c,1607899296546:525f450a-0fe9-42a8-8081-46382958d13d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
183,1607899296546:b007d567-f0b4-4fb4-8d9d-f47e7bc9020c,1607899296546:1ee4fb07-11f3-4bee-b625-ed505628541e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
184,1607899296546:b007d567-f0b4-4fb4-8d9d-f47e7bc9020c,1607899296546:1ee4fb07-11f3-4bee-b625-ed505628541e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
185,1607899296546:b007d567-f0b4-4fb4-8d9d-f47e7bc9020c,1607899296546:1ee4fb07-11f3-4bee-b625-ed505628541e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
186,1607899296546:b007d567-f0b4-4fb4-8d9d-f47e7bc9020c,1607899296546:1ee4fb07-11f3-4bee-b625-ed505628541e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
187,1607899296546:b007d567-f0b4-4fb4-8d9d-f47e7bc9020c,1607899296546:1ee4fb07-11f3-4bee-b625-ed505628541e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
189,1607899296546:52f4d8d0-388c-4746-984b-e390c19662ee,1607899296546:01707a7c-9e33-4a65-8b8b-259889ff6280,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
190,1607899296546:52f4d8d0-388c-4746-984b-e390c19662ee,1607899296546:01707a7c-9e33-4a65-8b8b-259889ff6280,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
192,1607899296546:503801df-577a-4b1e-9202-8a06688f4997,1607899296547:1683ed86-54e2-4816-b4a6-b9a8b0a59779,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
193,1607899296546:503801df-577a-4b1e-9202-8a06688f4997,1607899296547:1683ed86-54e2-4816-b4a6-b9a8b0a59779,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
196,1607899296546:503801df-577a-4b1e-9202-8a06688f4997,1607899296546:1cf8f3f0-d7e4-42f8-a207-a6e56feb24f8,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
198,1607899296546:03717209-ed88-4884-83b2-4dc31bf5aca3,1607899296546:ea652fcc-7fd2-49cf-9d9e-6109081897d4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
199,1607899296546:03717209-ed88-4884-83b2-4dc31bf5aca3,1607899296546:ea652fcc-7fd2-49cf-9d9e-6109081897d4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
201,1607899296545:f53cda3a-2669-4b16-ad9c-6fd0c4ca2fe3,1607899296545:7a3c40d6-3058-41f4-8eff-7adde2f78c84,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
203,1607899296545:f53cda3a-2669-4b16-ad9c-6fd0c4ca2fe3,1607899296545:6f9f1ca8-bdea-409d-89db-a033919b9a82,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
204,1607899296545:f53cda3a-2669-4b16-ad9c-6fd0c4ca2fe3,1607899296545:6f9f1ca8-bdea-409d-89db-a033919b9a82,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
206,1607899296545:e9ab616a-7f6b-4d8d-b6f6-ae6eb9194891,1607899296545:2d7d1a9e-b8ab-4174-a2e5-ce3f50b34b12,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
207,1607899296545:e9ab616a-7f6b-4d8d-b6f6-ae6eb9194891,1607899296545:2d7d1a9e-b8ab-4174-a2e5-ce3f50b34b12,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
208,1607899296545:e9ab616a-7f6b-4d8d-b6f6-ae6eb9194891,1607899296545:2d7d1a9e-b8ab-4174-a2e5-ce3f50b34b12,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
209,1607899296545:e9ab616a-7f6b-4d8d-b6f6-ae6eb9194891,1607899296545:2d7d1a9e-b8ab-4174-a2e5-ce3f50b34b12,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
210,1607899296545:e9ab616a-7f6b-4d8d-b6f6-ae6eb9194891,1607899296545:2d7d1a9e-b8ab-4174-a2e5-ce3f50b34b12,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
212,1607899296545:e9ab616a-7f6b-4d8d-b6f6-ae6eb9194891,1607899296545:101e30f5-fb4b-4352-a7ee-78f79a6712f7,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
213,1607899296545:e9ab616a-7f6b-4d8d-b6f6-ae6eb9194891,1607899296545:101e30f5-fb4b-4352-a7ee-78f79a6712f7,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
215,1607899296545:a1dd0a7c-dc38-4cbb-bec2-d45edbd9d4d3,1607899296545:19a286d6-6b16-472d-84b4-64e12ce855aa,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
216,1607899296545:a1dd0a7c-dc38-4cbb-bec2-d45edbd9d4d3,1607899296545:19a286d6-6b16-472d-84b4-64e12ce855aa,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
218,1607899296545:5b68bfd8-d1a0-4ab7-a973-c69126cd9f4e,1607899296545:ab01790b-4f94-4f62-be53-cf246861fa9a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
219,1607899296545:5b68bfd8-d1a0-4ab7-a973-c69126cd9f4e,1607899296545:ab01790b-4f94-4f62-be53-cf246861fa9a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
220,1607899296545:5b68bfd8-d1a0-4ab7-a973-c69126cd9f4e,1607899296545:ab01790b-4f94-4f62-be53-cf246861fa9a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
222,1607899296545:5b68bfd8-d1a0-4ab7-a973-c69126cd9f4e,1607899296545:9b2fcafb-4ce8-4bf5-9fd5-f618db245d0d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
223,1607899296545:5b68bfd8-d1a0-4ab7-a973-c69126cd9f4e,1607899296545:9b2fcafb-4ce8-4bf5-9fd5-f618db245d0d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
224,1607899296545:5b68bfd8-d1a0-4ab7-a973-c69126cd9f4e,1607899296545:9b2fcafb-4ce8-4bf5-9fd5-f618db245d0d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
226,1607899296545:53e961aa-3b0b-4fcb-a3c0-b67eed153b15,1607899296545:870908e1-db90-456a-b4f7-641fe9cc114c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
227,1607899296545:53e961aa-3b0b-4fcb-a3c0-b67eed153b15,1607899296545:870908e1-db90-456a-b4f7-641fe9cc114c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
229,1607899296545:4675a900-ae5a-467c-8f7c-8d666e15f716,1607899296545:9e28e8c3-3118-4174-b2b3-dc181199b863,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
230,1607899296545:4675a900-ae5a-467c-8f7c-8d666e15f716,1607899296545:9e28e8c3-3118-4174-b2b3-dc181199b863,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
232,1607899296545:3fe36621-5d6e-47cf-8ff5-860cc1a40c9c,1607899296545:2aafd48e-75cb-4943-b09e-9354224ba300,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
233,1607899296545:3fe36621-5d6e-47cf-8ff5-860cc1a40c9c,1607899296545:2aafd48e-75cb-4943-b09e-9354224ba300,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
235,1607899296545:35af1e36-6f03-408e-a8a0-6be93842728e,1607899296545:672cb323-a6ba-49b5-bcea-86f020356c36,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
236,1607899296545:35af1e36-6f03-408e-a8a0-6be93842728e,1607899296545:672cb323-a6ba-49b5-bcea-86f020356c36,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
239,1607899296544:f7b54c62-949b-4a83-a88b-1220fa594ae3,1607899296544:7bcb387f-ccc0-4a4d-87e9-e283772e56e2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
241,1607899296544:f7b54c62-949b-4a83-a88b-1220fa594ae3,1607899296544:76c4994d-f2e5-403a-ab73-36e5a51a64d6,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
242,1607899296544:f7b54c62-949b-4a83-a88b-1220fa594ae3,1607899296544:76c4994d-f2e5-403a-ab73-36e5a51a64d6,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
243,1607899296544:f7b54c62-949b-4a83-a88b-1220fa594ae3,1607899296544:76c4994d-f2e5-403a-ab73-36e5a51a64d6,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
244,1607899296544:f7b54c62-949b-4a83-a88b-1220fa594ae3,1607899296544:76c4994d-f2e5-403a-ab73-36e5a51a64d6,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
245,1607899296544:f7b54c62-949b-4a83-a88b-1220fa594ae3,1607899296544:76c4994d-f2e5-403a-ab73-36e5a51a64d6,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
246,1607899296544:f7b54c62-949b-4a83-a88b-1220fa594ae3,1607899296544:76c4994d-f2e5-403a-ab73-36e5a51a64d6,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
248,1607899296544:f7b54c62-949b-4a83-a88b-1220fa594ae3,1607899296544:551f73c5-1c52-40ba-861c-9db90da1cae5,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
249,1607899296544:f7b54c62-949b-4a83-a88b-1220fa594ae3,1607899296544:551f73c5-1c52-40ba-861c-9db90da1cae5,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
251,1607899296544:aa092f33-7bdb-4a70-92b2-1144a1b615b4,1607899296544:e4b67949-5eea-42d2-a97b-9a6bbc699ea2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
252,1607899296544:aa092f33-7bdb-4a70-92b2-1144a1b615b4,1607899296544:e4b67949-5eea-42d2-a97b-9a6bbc699ea2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
253,1607899296544:aa092f33-7bdb-4a70-92b2-1144a1b615b4,1607899296544:e4b67949-5eea-42d2-a97b-9a6bbc699ea2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
254,1607899296544:aa092f33-7bdb-4a70-92b2-1144a1b615b4,1607899296544:e4b67949-5eea-42d2-a97b-9a6bbc699ea2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",Yes
256,1607899296544:4bf7d23a-3050-484e-b6a7-d51a015d1f06,1607899296544:76b61d4a-358c-4802-ab39-d52cdaea0c8c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
257,1607899296544:4bf7d23a-3050-484e-b6a7-d51a015d1f06,1607899296544:76b61d4a-358c-4802-ab39-d52cdaea0c8c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
259,1607899296544:0e126aac-542c-4aed-a15e-9731d73902f6,1607899296544:c303ce09-1ece-4f8a-a238-16a543275a14,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
260,1607899296544:0e126aac-542c-4aed-a15e-9731d73902f6,1607899296544:c303ce09-1ece-4f8a-a238-16a543275a14,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
262,1607899296543:fddf64d0-9348-4dfc-b4d2-e1f5db10482a,1607899296543:52c15544-2aa5-4247-9a78-6f489f5d886c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
263,1607899296543:fddf64d0-9348-4dfc-b4d2-e1f5db10482a,1607899296543:52c15544-2aa5-4247-9a78-6f489f5d886c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
265,1607899296543:b6bde0fe-a5a3-46ad-bf53-3aacefd9f96c,1607899296543:83367b15-bbfe-41a8-b626-b9bf0ba6d683,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
267,1607899296543:b6bde0fe-a5a3-46ad-bf53-3aacefd9f96c,1607899296543:49722590-9a4b-4d0f-9713-9dfbf866033d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
268,1607899296543:b6bde0fe-a5a3-46ad-bf53-3aacefd9f96c,1607899296543:49722590-9a4b-4d0f-9713-9dfbf866033d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
270,1607899296543:8a3daa75-7120-4e65-9cf9-bbc28a8867b7,1607899296543:a66c7fb7-d69a-404e-bd71-a53cc26362bc,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
271,1607899296543:8a3daa75-7120-4e65-9cf9-bbc28a8867b7,1607899296543:a66c7fb7-d69a-404e-bd71-a53cc26362bc,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
