,testId,instanceId,size,isEmpty,peek_obj_type,push,pop,clear,size_p,isEmpty_p,peek_obj_type_p,push_p,pop_p,clear_p,calledMethod,diff
6778,1607885421164:32fa68eb-f3a9-466e-ac6a-bb1636c2dedc,1607885421164:b26762af-d69d-47cd-920c-f17c7a4a56ef,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
6779,1607885421164:32fa68eb-f3a9-466e-ac6a-bb1636c2dedc,1607885421164:b26762af-d69d-47cd-920c-f17c7a4a56ef,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
6781,1607885421164:32fa68eb-f3a9-466e-ac6a-bb1636c2dedc,1607885421164:75c78ea5-02fb-4a88-ae84-7a034ae6ae39,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
6782,1607885421164:32fa68eb-f3a9-466e-ac6a-bb1636c2dedc,1607885421164:75c78ea5-02fb-4a88-ae84-7a034ae6ae39,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
6784,1607885421164:16110e08-4234-4c53-81e5-69c42e74316e,1607885421164:088f79f4-bcdd-41bf-99e2-74dbdf4542b0,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
6785,1607885421164:16110e08-4234-4c53-81e5-69c42e74316e,1607885421164:088f79f4-bcdd-41bf-99e2-74dbdf4542b0,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
6787,1607885421163:c5b692ac-a103-41dd-882a-3f35fca7d3ea,1607885421163:ce37aebf-89a0-4231-b4cc-ab66d0735068,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
6788,1607885421163:c5b692ac-a103-41dd-882a-3f35fca7d3ea,1607885421163:ce37aebf-89a0-4231-b4cc-ab66d0735068,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
6790,1607885421163:59d85394-dedf-4b54-b604-a518ab33bdf3,1607885421163:a7a5520e-eab3-4aeb-bcfc-76dfc64932f6,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
6791,1607885421163:59d85394-dedf-4b54-b604-a518ab33bdf3,1607885421163:a7a5520e-eab3-4aeb-bcfc-76dfc64932f6,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
6793,1607885421163:568607b4-78ff-4b76-b480-66ac295b3439,1607885421163:9baee2ec-fc04-4e20-a826-e159fed4138b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
6794,1607885421163:568607b4-78ff-4b76-b480-66ac295b3439,1607885421163:9baee2ec-fc04-4e20-a826-e159fed4138b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""","calledMethod == ""push""",Yes
6795,1607885421163:568607b4-78ff-4b76-b480-66ac295b3439,1607885421163:9baee2ec-fc04-4e20-a826-e159fed4138b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
6797,1607885421163:31dcd64f-e7b5-42ad-9af4-39acbdf9d84d,1607885421163:ba7b4ba6-5467-462c-96fe-dee6fe3b2d55,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
6798,1607885421163:31dcd64f-e7b5-42ad-9af4-39acbdf9d84d,1607885421163:ba7b4ba6-5467-462c-96fe-dee6fe3b2d55,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""","calledMethod == ""push""",Yes
6799,1607885421163:31dcd64f-e7b5-42ad-9af4-39acbdf9d84d,1607885421163:ba7b4ba6-5467-462c-96fe-dee6fe3b2d55,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
6801,1607885421163:0d2c26db-857a-4fe9-9f5f-a97e75bdf74b,1607885421163:be1bec98-f566-4411-a670-45861b73c827,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
6802,1607885421163:0d2c26db-857a-4fe9-9f5f-a97e75bdf74b,1607885421163:be1bec98-f566-4411-a670-45861b73c827,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""","calledMethod == ""push""",Yes
6803,1607885421163:0d2c26db-857a-4fe9-9f5f-a97e75bdf74b,1607885421163:be1bec98-f566-4411-a670-45861b73c827,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
6804,1607885421163:0d2c26db-857a-4fe9-9f5f-a97e75bdf74b,1607885421163:be1bec98-f566-4411-a670-45861b73c827,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""","calledMethod == ""clear""",No
6805,1607885421163:0d2c26db-857a-4fe9-9f5f-a97e75bdf74b,1607885421163:be1bec98-f566-4411-a670-45861b73c827,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""","calledMethod == ""clear""",No
6807,1607885421163:0d2c26db-857a-4fe9-9f5f-a97e75bdf74b,1607885421163:7d2c72fe-7862-4447-9869-080d1b213865,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
6808,1607885421163:0d2c26db-857a-4fe9-9f5f-a97e75bdf74b,1607885421163:7d2c72fe-7862-4447-9869-080d1b213865,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
6810,1607885421162:e128fb7b-372b-4413-962e-bec7a7c8d0c6,1607885421162:c4a06fc3-6072-41f0-b866-29dd22182ad3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
6811,1607885421162:e128fb7b-372b-4413-962e-bec7a7c8d0c6,1607885421162:c4a06fc3-6072-41f0-b866-29dd22182ad3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""","calledMethod == ""push""",Yes
6812,1607885421162:e128fb7b-372b-4413-962e-bec7a7c8d0c6,1607885421162:c4a06fc3-6072-41f0-b866-29dd22182ad3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
6814,1607885421162:b83413bb-02a5-49a8-a28d-1027f06260de,1607885421162:7038c323-fec6-4170-9604-d4be97c63f64,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
6815,1607885421162:b83413bb-02a5-49a8-a28d-1027f06260de,1607885421162:7038c323-fec6-4170-9604-d4be97c63f64,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
6816,1607885421162:b83413bb-02a5-49a8-a28d-1027f06260de,1607885421162:7038c323-fec6-4170-9604-d4be97c63f64,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
6817,1607885421162:b83413bb-02a5-49a8-a28d-1027f06260de,1607885421162:7038c323-fec6-4170-9604-d4be97c63f64,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""","calledMethod == ""clear""",No
6819,1607885421162:a47fc3d0-b663-4d04-b0eb-c742f01f67c0,1607885421163:fa708131-02b3-4881-a496-833b08a4b493,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
6820,1607885421162:a47fc3d0-b663-4d04-b0eb-c742f01f67c0,1607885421163:fa708131-02b3-4881-a496-833b08a4b493,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
6822,1607885421162:a47fc3d0-b663-4d04-b0eb-c742f01f67c0,1607885421163:f292534f-9f72-4531-b703-01bee8318ae5,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
6824,1607885421162:a47fc3d0-b663-4d04-b0eb-c742f01f67c0,1607885421162:74a57f98-2266-43b5-a7ad-6f9033038f5c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
6825,1607885421162:a47fc3d0-b663-4d04-b0eb-c742f01f67c0,1607885421162:74a57f98-2266-43b5-a7ad-6f9033038f5c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
6826,1607885421162:a47fc3d0-b663-4d04-b0eb-c742f01f67c0,1607885421162:74a57f98-2266-43b5-a7ad-6f9033038f5c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
6827,1607885421162:a47fc3d0-b663-4d04-b0eb-c742f01f67c0,1607885421162:74a57f98-2266-43b5-a7ad-6f9033038f5c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
6829,1607885421162:7492b9ff-c51f-4ba3-bd6a-88c8ec770769,1607885421162:8ac1a2bd-18e9-4535-90e6-5add40799ffb,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
6830,1607885421162:7492b9ff-c51f-4ba3-bd6a-88c8ec770769,1607885421162:8ac1a2bd-18e9-4535-90e6-5add40799ffb,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
6832,1607885421162:518ba609-b7ae-4716-88ce-cbff62983f6b,1607885421162:9ccb70ef-7ec7-46ff-98ee-b0ace434a544,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
6833,1607885421162:518ba609-b7ae-4716-88ce-cbff62983f6b,1607885421162:9ccb70ef-7ec7-46ff-98ee-b0ace434a544,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
6835,1607885421162:3a883367-e16a-488c-a318-da825c9d1afe,1607885421162:cf2e759e-75b4-4830-8ec0-4ade97549348,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
6836,1607885421162:3a883367-e16a-488c-a318-da825c9d1afe,1607885421162:cf2e759e-75b4-4830-8ec0-4ade97549348,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
6838,1607885421162:150c7cdd-c0e2-4dea-989f-b8bd1166455b,1607885421162:a3d44f53-f6ef-4a81-b14c-04d4104eed19,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
