,testId,instanceId,size,isEmpty,peek_obj_type,push,pop,clear,size_p,isEmpty_p,peek_obj_type_p,push_p,pop_p,clear_p,diff
2901,1607899410113:90bc38ff-2dfd-481b-9308-f4c8c08bb7c3,1607899410113:29169dc4-85a6-420d-bf50-aeef6a35c8d2,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
2903,1607899410113:698322b9-f711-44db-bc8f-ea91f2962919,1607899410113:8d442986-c5ad-4201-86d1-dbb0c9b9d2f7,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
2904,1607899410113:698322b9-f711-44db-bc8f-ea91f2962919,1607899410113:8d442986-c5ad-4201-86d1-dbb0c9b9d2f7,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
2906,1607899410113:06163fcf-b386-4bca-8450-912d8989670d,1607899410114:44f0b5f5-acf1-4d3d-a4e7-30d08c87901e,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
2907,1607899410113:06163fcf-b386-4bca-8450-912d8989670d,1607899410114:44f0b5f5-acf1-4d3d-a4e7-30d08c87901e,"size == ""102""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
2908,1607899410113:06163fcf-b386-4bca-8450-912d8989670d,1607899410114:44f0b5f5-acf1-4d3d-a4e7-30d08c87901e,"size == ""103""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""102""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
2909,1607899410113:06163fcf-b386-4bca-8450-912d8989670d,1607899410114:44f0b5f5-acf1-4d3d-a4e7-30d08c87901e,"size == ""103""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""103""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
2911,1607899410113:06163fcf-b386-4bca-8450-912d8989670d,1607899410114:2246f755-a484-486b-98b1-b8645d7d5171,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
2913,1607899410113:06163fcf-b386-4bca-8450-912d8989670d,1607899410114:08866cc1-28f3-443f-835b-b1691e9e79e3,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
2914,1607899410113:06163fcf-b386-4bca-8450-912d8989670d,1607899410114:08866cc1-28f3-443f-835b-b1691e9e79e3,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
2916,1607899410112:d669db38-7df5-4496-9e24-6d0326730857,1607899410112:fb04e145-b26a-443a-9ef2-25b65cbc912a,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
2917,1607899410112:d669db38-7df5-4496-9e24-6d0326730857,1607899410112:fb04e145-b26a-443a-9ef2-25b65cbc912a,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
2919,1607899410112:ca1b2774-0db9-416a-a988-50a1d4ed3c4e,1607899410112:b1256de0-0660-43da-a642-bc6d7f174b3c,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
2920,1607899410112:ca1b2774-0db9-416a-a988-50a1d4ed3c4e,1607899410112:b1256de0-0660-43da-a642-bc6d7f174b3c,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
2922,1607899410112:c8e08add-f17d-4f2a-9942-dcd945072504,1607899410112:1c821e24-cf41-4175-afc7-9ece4c9a4573,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
2923,1607899410112:c8e08add-f17d-4f2a-9942-dcd945072504,1607899410112:1c821e24-cf41-4175-afc7-9ece4c9a4573,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
2925,1607899410112:69131892-e1f5-47cc-83ad-47b192671472,1607899410112:f6544da5-1567-43a5-8ca5-0930cf3a90a9,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
2926,1607899410112:69131892-e1f5-47cc-83ad-47b192671472,1607899410112:f6544da5-1567-43a5-8ca5-0930cf3a90a9,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
2928,1607899410112:69131892-e1f5-47cc-83ad-47b192671472,1607899410112:e7aade74-f7b4-439e-a755-df6b0e0fbd19,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",No
2929,1607899410112:69131892-e1f5-47cc-83ad-47b192671472,1607899410112:e7aade74-f7b4-439e-a755-df6b0e0fbd19,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes
2930,1607899410112:69131892-e1f5-47cc-83ad-47b192671472,1607899410112:e7aade74-f7b4-439e-a755-df6b0e0fbd19,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
2931,1607899410112:69131892-e1f5-47cc-83ad-47b192671472,1607899410112:e7aade74-f7b4-439e-a755-df6b0e0fbd19,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes
2932,1607899410112:69131892-e1f5-47cc-83ad-47b192671472,1607899410112:e7aade74-f7b4-439e-a755-df6b0e0fbd19,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes
2934,1607899410111:f44e7677-32ee-45cb-95b2-99087b765b2f,1607899410111:3af80d2a-6ead-403d-a5b2-1170b5c4027a,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
2935,1607899410111:f44e7677-32ee-45cb-95b2-99087b765b2f,1607899410111:3af80d2a-6ead-403d-a5b2-1170b5c4027a,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
2937,1607899410111:df710cb4-84f1-48a8-b430-24673780d1ba,1607899410111:0fd57242-1757-4150-acf9-b7b2b09e468f,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
