,size,isEmpty,peek_obj_type,push,pop,clear,size_p,isEmpty_p,peek_obj_type_p,push_p,pop_p,clear_p,calledMethod,diff,testId,instanceId
26663,"size == ""103""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""104""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293485:0bb0049e-b8ad-4ce2-ab60-65fcd7289a7a,1607896293485:c9b01e07-f4df-4f23-8700-b7b1b2711c31
26664,"size == ""102""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""103""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293485:0bb0049e-b8ad-4ce2-ab60-65fcd7289a7a,1607896293485:c9b01e07-f4df-4f23-8700-b7b1b2711c31
26834,"size == ""101""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""102""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293482:72838216-8be6-49a4-bfe3-97eccfffa574,1607896293482:4c4fdf9d-0886-4faf-aca6-0bb6522649ba
27065,"size == ""109""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""110""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""pop""",Yes,1607896293477:7d390345-a8be-40f0-a6d0-f11544c4f6f6,1607896293477:cd338678-021d-4e94-983f-8ec22b446946
27111,"size == ""102""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""103""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""pop""",Yes,1607896293476:9a9078b3-b2ab-45c6-804a-ed6fad9d2ec4,1607896293476:e761e9be-1289-46a9-bca3-d88152fb1c13
27535,"size == ""112""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""111""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",Yes,1607896293469:15cf4f2a-ae44-41cc-8492-9b3469e0c38d,1607896293469:2c22f86b-d0ea-44f6-82b4-e1b1532cef0c
27677,"size == ""108""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""109""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293466:e5aaca08-a90f-4533-ad1b-64193e37b531,1607896293466:fd5d3727-8ac1-42b6-972c-95c937f48381
27798,"size == ""105""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""104""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",Yes,1607896293465:c1101c0f-87af-4f87-b3ce-024dbf39433a,1607896293466:2348db95-979a-4601-926a-1217e49bb652
29041,"size == ""104""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Byte""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""103""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896293444:842c1b7b-a25e-4f94-8082-63ec4a6cf202,1607896293444:4a456dd4-80a5-40f7-9099-4883416661cb
29232,"size == ""103""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""104""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Boolean""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293442:c8c698d1-e58f-41a9-bbf9-a637a0e9afc8,1607896293442:292109b4-440c-4be7-9517-c88eb7b40e2c
29311,"size == ""109""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""108""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""clear""",Yes,1607896293441:793deb1f-57e2-4ba4-9443-e65f67d526b7,1607896293441:fe683cbb-d6af-4b6d-8171-3d4debe2df61
29712,"size == ""102""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""103""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293434:84a47eea-769c-4436-a5fe-4e6861e91766,1607896293434:6d67cd3e-0db0-4dae-92cb-43c6264eb6c1
29787,"size == ""104""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""103""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",Yes,1607896293433:2f4542e4-43a7-451c-9b66-355738ac4477,1607896293434:d57fd586-c8f8-4e2c-9c12-09309d99b37a
30358,"size == ""109""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""108""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Double""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",Yes,1607896293423:b3e853a0-0f1b-4a53-8b73-a6d629ffe6b2,1607896293423:cbacf592-4388-4d6d-be4a-74cb114f6446
30401,"size == ""102""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""101""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",Yes,1607896293422:f15e63e2-9b03-4091-be08-8eda607eb873,1607896293422:51f7bf51-4c6d-4fe9-ac4b-4e1e10f54062
30402,"size == ""101""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""102""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""pop""",Yes,1607896293422:f15e63e2-9b03-4091-be08-8eda607eb873,1607896293422:51f7bf51-4c6d-4fe9-ac4b-4e1e10f54062
30751,"size == ""106""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""107""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293417:9bbbfccd-f254-4f15-8547-df9f680e2428,1607896293417:6e80ef75-5c24-479a-8195-59e6dac2be0c
30789,"size == ""103""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Byte""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""104""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293416:6ecf970f-6623-4de0-a1a9-c35c2b22f357,1607896293416:7502ef90-dd90-44f9-b47c-046062ebce2d
31011,"size == ""103""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Character""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""102""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896293412:f440024a-3c06-40e7-9e72-9751098b9d08,1607896293412:36d33e77-0a7c-4a8b-b0f1-27b1839aa841
31012,"size == ""102""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""103""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Character""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293412:f440024a-3c06-40e7-9e72-9751098b9d08,1607896293412:36d33e77-0a7c-4a8b-b0f1-27b1839aa841
31878,"size == ""105""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""106""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Double""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293397:11452080-a6dc-4300-90d8-58cb57c034e3,1607896293397:3d46dc52-8b86-4652-8ecc-24f24e76f117
32276,"size == ""107""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Short""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""106""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""push""",Yes,1607896293389:33b05e85-de11-40bc-8dd8-beb6677a5fd9,1607896293389:37d89764-8694-45f1-bcc1-a7fa29138709
32747,"size == ""111""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""110""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",Yes,1607896293382:d2d44b5a-d5b3-408f-a24f-a6f18400856c,1607896293382:d33b7aac-5925-4924-aa52-dba4b339b17a
32826,"size == ""103""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""102""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896293376:6253a670-fea9-400f-8049-ab745f332d0f,1607896293376:1870a474-a2a7-446a-88bf-c557c66a9064
33214,"size == ""109""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""110""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""pop""",Yes,1607896293368:846850ce-95e4-43bf-aa4d-9d1fa4b89198,1607896293368:1b46910b-403e-4335-98ba-42300f296506
33427,"size == ""109""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Character""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""108""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""push""",Yes,1607896293364:c41a1c2d-d7df-4eaa-aad8-568e70320617,1607896293364:7234aa19-e167-4972-ab50-ad55e6d33d7f
34188,"size == ""108""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Boolean""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""107""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""push""",Yes,1607896293352:331add10-5017-4f16-8786-da88e1173384,1607896293353:b40cabb0-fcc4-4e44-ba41-e9cb7bf94483
34213,"size == ""105""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Boolean""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""104""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""push""",Yes,1607896293352:331add10-5017-4f16-8786-da88e1173384,1607896293352:ee7e21f4-5d54-44d9-bc33-89b69cefe681
34214,"size == ""106""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""105""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Boolean""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",Yes,1607896293352:331add10-5017-4f16-8786-da88e1173384,1607896293352:ee7e21f4-5d54-44d9-bc33-89b69cefe681
35097,"size == ""106""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""107""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""pop""",Yes,1607896293338:82a6734c-770d-436c-b6d9-96a844eb53b9,1607896293338:d67b1131-0cf8-4231-9391-f23c31b2b4fd
35146,"size == ""101""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""102""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Boolean""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293337:fed33821-3612-4045-8734-0c0a7f603b35,1607896293337:4058f270-7e02-435f-81f8-9a3e2572ef6e
35197,"size == ""105""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""104""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""push""",Yes,1607896293336:f36de497-0e77-4219-9b77-6c8092f71d2b,1607896293336:1cf415d7-9497-4c6d-b602-1a4a74137dc6
35198,"size == ""106""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""105""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",Yes,1607896293336:f36de497-0e77-4219-9b77-6c8092f71d2b,1607896293336:1cf415d7-9497-4c6d-b602-1a4a74137dc6
35362,"size == ""103""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""104""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293334:a825bbea-abcf-4e30-b3f5-0868304876ba,1607896293334:38913bd5-327f-4f58-8a6f-3c88415bad2d
36074,"size == ""101""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896293323:51331aee-90a3-46b1-ab33-19c4bb22dde4,1607896293323:ec8d5c28-08c1-4bb3-948a-30c74ff43a4b
36075,"size == ""102""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""101""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",Yes,1607896293323:51331aee-90a3-46b1-ab33-19c4bb22dde4,1607896293323:ec8d5c28-08c1-4bb3-948a-30c74ff43a4b
36076,"size == ""101""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""102""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""pop""",Yes,1607896293323:51331aee-90a3-46b1-ab33-19c4bb22dde4,1607896293323:ec8d5c28-08c1-4bb3-948a-30c74ff43a4b
36590,"size == ""108""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""107""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Short""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896293314:c1a4b3f1-64f2-442a-bdcf-ca56d72830a8,1607896293314:b2912891-7973-4229-b6c6-262b5545b060
37235,"size == ""102""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""101""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896293302:d93cb23c-850e-4411-9870-20c1af9df3dc,1607896293302:b4a556bd-2203-47a9-ac19-c9113990fba7
37524,"size == ""104""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""103""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896293298:65f7aae4-139a-49ca-a8f8-2a2b63f78be1,1607896293298:5da238b7-1457-49a7-82c3-bdc303f38932
37746,"size == ""101""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Byte""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""102""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293294:b0601f02-a891-4196-9553-501f0b1687d8,1607896293294:98ae328a-0e53-475b-9a63-0b955ef6dbbe
37854,"size == ""103""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""102""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896293292:790aa90f-bb17-4fb4-b03a-c2072528513a,1607896293292:b8fcf338-dcc7-4570-a53c-a962453fd9dc
37917,"size == ""107""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""106""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896293287:63cbd5d8-7142-4874-a2b4-34868f8c5105,1607896293287:59830103-b801-4bca-b0fe-93fcb64d7be5
37918,"size == ""106""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""107""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293287:63cbd5d8-7142-4874-a2b4-34868f8c5105,1607896293287:59830103-b801-4bca-b0fe-93fcb64d7be5
38077,"size == ""109""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""108""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""push""",Yes,1607896293284:3bd54e04-4bbe-4c7a-9558-0b68909ce962,1607896293284:ab25b4cb-1799-4424-9875-4c19d4c02e06
38308,"size == ""105""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""104""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",Yes,1607896293280:5dac36d2-18d7-4c1c-bbeb-03032d7745ef,1607896293280:cf436a93-f783-423f-b364-211fd5166792
38309,"size == ""104""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Byte""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""105""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""pop""",Yes,1607896293280:5dac36d2-18d7-4c1c-bbeb-03032d7745ef,1607896293280:cf436a93-f783-423f-b364-211fd5166792
39303,"size == ""103""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Boolean""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""104""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293246:733dbc64-de8e-4b04-9ce5-1d156259eca0,1607896293246:07bf00c3-18fb-4657-86fa-ee4a2be2c01c
40346,"size == ""102""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""101""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""push""",Yes,1607896293216:775fcc2f-152f-4ca2-b4b4-847257192eaf,1607896293216:b736d238-2e9c-4bbd-998b-8afb403074e3
40472,"size == ""105""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Character""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""104""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""push""",Yes,1607896293213:261114d7-db8c-4d39-992b-7393711e59de,1607896293213:9bba84db-a72b-4c3e-834b-512db0d0549f
40473,"size == ""104""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""105""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Character""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293213:261114d7-db8c-4d39-992b-7393711e59de,1607896293213:9bba84db-a72b-4c3e-834b-512db0d0549f
40617,"size == ""105""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""104""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896293208:c97398db-4865-4ef5-be11-178a422687e6,1607896293209:99983942-df4e-4fe3-b633-e9391382b3dd
40761,"size == ""105""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""106""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293204:7198a677-bf90-48d4-a657-784e44342e7c,1607896293204:951d9f6c-66b4-4d24-a445-3e6a2f6c1aac
41358,"size == ""102""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Double""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""103""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Boolean""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293192:0f56f17b-b187-4f28-8e5b-1cd8a460935c,1607896293192:001b2e46-e88e-47df-a72b-08433da82098
41399,"size == ""109""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""110""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""pop""",Yes,1607896293190:1c61c916-6dae-4027-a835-00363e2860c8,1607896293190:b7f1f9c0-1743-4a72-8838-57bba752bbe4
43287,"size == ""102""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""103""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Double""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293153:4d7abb7e-4761-4f6f-9e4d-6bc0dc69eeee,1607896293153:652d50b0-1f2f-42da-ba2e-daa41caf9e19
43538,"size == ""108""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""107""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896293148:f6bc8049-06d5-4037-98d7-560d8b393ce7,1607896293149:c64a0f07-c42d-467c-89ec-99042d4989f1
43792,"size == ""110""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""109""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896293145:a9e5559e-28f5-496e-8d2e-92632414dabc,1607896293145:30263169-5cd0-40e3-aefc-6f369f535cf4
44235,"size == ""103""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""102""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""clear""",Yes,1607896293139:7b0849d8-db84-4cb6-b5c1-d494b767595a,1607896293139:38fdc0f6-444d-4ca3-b116-4454b4ea151a
45046,"size == ""108""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""107""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896293125:8bd522e7-69fe-4c8b-9a01-2af60c77a853,1607896293125:75393bc8-9bb6-4819-a799-5b98d10639fe
45153,"size == ""103""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""102""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896293124:5094d3ad-fae7-4be3-85d5-b3511954c0b7,1607896293124:c852079a-c37e-4418-8652-387367ce0c60
45222,"size == ""105""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""104""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896293123:a22adf34-2c34-406e-8b91-48ef5c473520,1607896293123:97de33ff-e478-4c6f-8e89-4e92d8573a86
