,testId,instanceId,size,isEmpty,peek_obj_type,push,pop,clear,diff
2579,1607938286237:d6673980-e03f-47d1-92cc-24271a808797,1607938286237:626aa337-d9c3-4a0e-ba89-e2b78beb702c,0,True,EmptyObject,none,none,clear,No
2582,1607938286236:93099356-6176-4fc2-8cbd-8583e7c55923,1607938286236:47baeaa8-08da-4322-acc3-c229db344d79,0,True,EmptyObject,none,none,clear,No
2598,1607938286232:cb20d389-5c27-4cbe-bd61-22a78789f8f9,1607938286232:809b2cd0-04d1-40f7-aaaa-5b1e59e7fb1e,0,True,EmptyObject,none,none,clear,No
2600,1607938286232:ca8c97ec-3979-4e41-9c5b-cb299bb253e0,1607938286232:0e9c1174-d771-475d-af5a-d98e695e49d4,0,True,EmptyObject,none,none,clear,No
2604,1607938286230:ea029f27-71d5-41b1-bb9d-3b3948306f19,1607938286230:31edc70f-bf94-4a92-bf2f-5110c200a7f3,0,True,EmptyObject,none,none,clear,No
2613,1607938286228:d86922be-842e-4866-a552-f21dcb8d94bc,1607938286228:9603515f-8e8a-46b0-aa47-f40f6c5917f0,0,True,EmptyObject,none,none,clear,No
2616,1607938286227:c951f8df-1d4f-4914-9cc2-c6966817f08b,1607938286227:4d1b03fb-65c9-491b-803b-a928c5cb115d,0,True,EmptyObject,none,EmptyObject,none,No
2622,1607938286225:dfe94dbc-08bb-4581-b878-23fffd69f07f,1607938286225:2f7f771b-0712-4ea6-9637-cae58af6ca74,0,True,EmptyObject,none,none,clear,No
2626,1607938286224:4c8e6094-c173-40ab-ba35-9085e25162eb,1607938286224:621ef6df-a360-426e-bba6-e58830ffa7cf,0,True,EmptyObject,none,none,clear,No
2633,1607938286221:782d9c63-0831-4958-9a49-ee5e65e36bfe,1607938286221:465dcdb4-e1ca-43c8-b230-f24b8edc820c,0,True,EmptyObject,none,none,clear,No
2637,1607938286219:72005057-7d34-4c01-a755-6f802ee6d207,1607938286219:c505501e-7fd3-417a-963f-ba7d16cf2ac3,0,True,EmptyObject,none,none,clear,No
2643,1607938286217:b49bc26e-6500-4588-b16d-e76895767c04,1607938286217:8e790b4e-11ee-4ab4-9aa4-445b7244463a,0,True,EmptyObject,none,none,clear,No
2644,1607938286217:b49bc26e-6500-4588-b16d-e76895767c04,1607938286217:8e790b4e-11ee-4ab4-9aa4-445b7244463a,0,True,EmptyObject,none,none,clear,No
2645,1607938286217:b49bc26e-6500-4588-b16d-e76895767c04,1607938286217:8e790b4e-11ee-4ab4-9aa4-445b7244463a,0,True,EmptyObject,none,EmptyObject,none,No
2648,1607938286216:c803d461-a9d7-4dad-b99b-4e5c7a2e867f,1607938286216:2ee6e3e2-f530-453c-95a2-94aac889f384,0,True,EmptyObject,none,none,clear,No
2651,1607938286216:a82dd365-3fbf-4e84-8625-d19fa6c7a094,1607938286216:8c79291d-1a4e-4b94-99e9-4a8c5b116ba9,0,True,EmptyObject,none,none,clear,No
2652,1607938286216:a82dd365-3fbf-4e84-8625-d19fa6c7a094,1607938286216:8c79291d-1a4e-4b94-99e9-4a8c5b116ba9,0,True,EmptyObject,none,EmptyObject,none,No
